,일자,제목,부정,중립,긍정
48,20230324,홍대 청담동 공실률 늘어 기존 상권은 ‘침체’,0.56541866,0.4337709,0.0008104536
49,20230322,"롯데-부산, 컬리-창원, 쿠팡-대구 물류 新격전지 된 '영남권'",0.0001891719,0.997428,0.0023827825
50,20230322,비우량 회사채 만기 15조 여전히 불안,0.0003407718,0.99953496,0.00012432734
51,20230321,"서울시, 매달 4만명에게 `퇴근길 도시락 밀키트` 할인 지원",4.0046965e-05,0.99990475,5.522967e-05
52,20230321,"서울시, 자녀 있는 가정에 편의점 도시락 밀키트 할인",3.7606704e-05,0.99991083,5.161679e-05
53,20230321,"부동산플래닛, ‘센터플레이스’, ‘센트럴플레이스’ 임대 대행사 선정",0.00020834876,0.0013961446,0.9983955
54,20230321,"편의점 도시락 밀키트 싸게 산다 서울시, 18세 미만 자녀 가정 할인 확대",4.2796295e-05,0.9998723,8.484907e-05
55,20230321,"부동산플래닛 파트너스, KB자산운용 보유자산 임대 대행사 선정",7.074954e-05,0.0009382267,0.9989911
56,20230321,"BGF리테일, 서울시 자녀보유 가구에 25% 할인권 준다",4.48401e-05,0.9999118,4.3338707e-05
57,20230321,"""퇴근길, 저녁 걱정 마세요""..서울시, 밀키트 할인 지원 확대",5.1142702e-05,0.9999124,3.649351e-05
58,20230321,"부동산플래닛 파트너스, KB자산운용 보유자산 임대대행사 선정",7.515815e-05,0.001141549,0.9987833
59,20230321,"부동산플래닛 파트너스, KB자산운용 임대 대행사 선정",4.982967e-05,0.0003720829,0.99957806
60,20230321,"[fn마켓워치]KB운용, 센터플레이스 센트럴플레이스 임대대행사에 '부동산플래닛' 선정",8.336064e-05,0.00052520254,0.99939144
61,20230321,‘제2의 성수동’ 이효리도 샀다는 신당동을 잡아라,0.00012471911,0.9997495,0.0001258296
62,20230317,[개미 울리는 수수료]③빌려준 돈엔 시중금리 무시..10% 폭탄급 이자,0.0026033865,0.9971967,0.00019997782
63,20230317,"[개미 울리는 수수료]②""예탁금 이용료는 비용 감안"" 모호한 규정이 돈장사 부추겨",0.0009606404,0.99880135,0.00023799262
64,20230316,"알스퀘어, FT 스태티스타 ‘아태 고성장 기업’ 2년 연속 선정",3.4738317e-05,9.048219e-05,0.9998747
65,20230316,"BGF리테일 한국전력거래소, 전력 감축 자동화 시스템 도입",3.7811795e-05,0.0001371415,0.99982506
66,20230316,"알스퀘어, ‘아 태 고성장 기업’ 2년 연속 선정",3.788773e-05,8.1222315e-05,0.9998809
67,20230316,[fn마켓워치]대전 핫플 '세이백화점 탄방점' 투자 유치 추진,6.234206e-05,0.9996313,0.0003064153
68,20230315,"대신파이낸셜그룹, 부동산 조각 투자 플랫폼 '카사' 인수",0.0040026563,0.5689551,0.42704225
69,20230315,"대신파이낸셜그룹, 부동산 디지털수익증권거래소 카사 인수 완료",0.000628024,0.014053433,0.98531854
70,20230315,"대신파이낸셜그룹, 부동산 플랫폼 카사 인수",0.0021940602,0.69831437,0.29949164
71,20230315,[fn마켓워치]분당 서현빌딩 매물로,0.00014079448,0.9998041,5.512834e-05
72,20230315,"대신파이낸셜그룹, 부동산 조각투자 '카사' 지분 인수",4.02366e-05,0.9998367,0.00012299279
73,20230315,한화에너지 또 태양광발전소 매각 성공..개발사업자 입지 커진다,0.009351395,0.9388005,0.051848035
