,Last Refresh: 2023-05-09 00:12:15,,,,,,,,,,,,,,,,,,
Calendar Basis,,,,,,,,,,,,,,,,,,,
Portfolio, ,Default,,,,,,,,,,,,,,,,,
Item, , ,,,,,,,,,,,,,,,,,
Frequency,일간,KRW,,,,,,,,,,,,,,,,,
Non-Trading Day,Previous,Asc,,,,,,,,,,,,,,,,,
Include Weekend,ALL, ,,,,,,,,,,,,,,,,,
Term,20190101,Current(20230508),,,,,,,,,,,,,,,,,
Symbol,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy
Symbol Name,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO
Kind,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO,ECO
Item,E13.03.006.001.001,E14.07.001.007.001,E14.07.001.007.002,E14.07.001.007.003,E14.07.001.007.007,E14.07.001.007.004,E11.02.003.001,E11.02.003.002,E11.02.003.004,E06.01.021.004.001,E11.02.003.007,E06.09.016.001.001,E04.62.001.008,E04.13.018,E14.08.001.025.001.004,E04.62.002.004,E09.06.004.001.001,E04.62.001.005,E02.29.003.002.003
Item Name,시장평균_미국(달러)(통화대원),국채금리_미국국채(3개월)(%),국채금리_미국국채(6개월)(%),국채금리_미국국채(1년)(%),국채금리_미국국채(5년)(%),국채금리_미국국채(10년)(%),콜금리(1일물중개거래)(%),무담보콜금리(1일물 은행간직거래(%),무담보콜금리 전체(%),주택 ·수도 · 전기 및 연료(2020=100),시장금리:국채(국민주택채권1종5년)(%),전국(2022.01=100),장단기금리차(2020=100),한은소비자동향조사(CSI)_소비자심리지수(Pt),미국 SP 500 Index(종가)(Pt),건설기성액(실질)(2020=100),건설수주(백만원),건설수주액(실질)(2020=100),건설투자(%)
Frequency,D,D,D,D,D,D,D,M,M,M,D,M,M,M,D,M,M,M,Y
2019-01-01,1118.1,2.466,2.554,2.626,2.51,2.686,1.89,1.72,1.77,98.975,1.982,79.86068,0.43,97.4,2506.85,10044.5,21742503,11318.6,-4.6
2019-01-02,1118.1,2.417,2.513,2.605,2.468,2.633,1.83,1.72,1.77,98.975,1.967,79.86068,0.43,97.4,2510.03,10044.5,21742503,11318.6,-4.6
2019-01-03,1119,2.412,2.471,2.507,2.355,2.552,1.77,1.72,1.77,98.975,1.957,79.86068,0.43,97.4,2447.89,10044.5,21742503,11318.6,-4.6
2019-01-04,1127.5,2.414,2.509,2.565,2.501,2.668,1.75,1.72,1.77,98.975,1.958,79.86068,0.43,97.4,2531.94,10044.5,21742503,11318.6,-4.6
2019-01-05,1127.5,2.414,2.509,2.565,2.501,2.668,1.75,1.72,1.77,98.975,1.958,79.86068,0.43,97.4,2531.94,10044.5,21742503,11318.6,-4.6
2019-01-06,1127.5,2.424,2.515,2.573,2.502,2.668,1.75,1.72,1.77,98.975,1.958,79.86068,0.43,97.4,2531.94,10044.5,21742503,11318.6,-4.6
2019-01-07,1125.2,2.409,2.512,2.575,2.538,2.698,1.74,1.72,1.77,98.975,1.968,79.86068,0.43,97.4,2549.69,10044.5,21742503,11318.6,-4.6
2019-01-08,1118,2.458,2.541,2.604,2.581,2.73,1.74,1.72,1.77,98.975,1.975,79.86068,0.43,97.4,2574.41,10044.5,21742503,11318.6,-4.6
2019-01-09,1121.7,2.443,2.52,2.593,2.549,2.712,1.73,1.72,1.77,98.975,1.98,79.86068,0.43,97.4,2584.96,10044.5,21742503,11318.6,-4.6
2019-01-10,1121.6,2.433,2.515,2.593,2.569,2.746,1.75,1.72,1.77,98.975,1.955,79.86068,0.43,97.4,2596.64,10044.5,21742503,11318.6,-4.6
2019-01-11,1118.9,2.424,2.509,2.577,2.527,2.699,1.75,1.72,1.77,98.975,1.963,79.86068,0.43,97.4,2596.26,10044.5,21742503,11318.6,-4.6
2019-01-12,1118.9,2.424,2.509,2.577,2.527,2.699,1.75,1.72,1.77,98.975,1.963,79.86068,0.43,97.4,2596.26,10044.5,21742503,11318.6,-4.6
2019-01-13,1118.9,2.422,2.509,2.58,2.527,2.699,1.75,1.72,1.77,98.975,1.963,79.86068,0.43,97.4,2596.26,10044.5,21742503,11318.6,-4.6
2019-01-14,1117.6,2.417,2.507,2.574,2.527,2.706,1.73,1.72,1.77,98.975,1.948,79.86068,0.43,97.4,2582.61,10044.5,21742503,11318.6,-4.6
2019-01-15,1121.4,2.451,2.52,2.566,2.534,2.718,1.74,1.72,1.77,98.975,1.948,79.86068,0.43,97.4,2610.3,10044.5,21742503,11318.6,-4.6
2019-01-16,1120.1,2.42,2.5,2.566,2.542,2.727,1.75,1.72,1.77,98.975,1.956,79.86068,0.43,97.4,2616.1,10044.5,21742503,11318.6,-4.6
2019-01-17,1122,2.41,2.505,2.574,2.576,2.75,1.75,1.72,1.77,98.975,1.955,79.86068,0.43,97.4,2635.96,10044.5,21742503,11318.6,-4.6
2019-01-18,1121.4,2.404,2.501,2.594,2.625,2.788,1.75,1.72,1.77,98.975,1.977,79.86068,0.43,97.4,2670.71,10044.5,21742503,11318.6,-4.6
2019-01-19,1121.4,2.404,2.501,2.594,2.625,2.788,1.75,1.72,1.77,98.975,1.977,79.86068,0.43,97.4,2670.71,10044.5,21742503,11318.6,-4.6
2019-01-20,1121.4,2.404,2.501,2.594,2.625,2.788,1.75,1.72,1.77,98.975,1.977,79.86068,0.43,97.4,2670.71,10044.5,21742503,11318.6,-4.6
2019-01-21,1121.3,2.406,2.499,2.597,2.608,2.773,1.76,1.72,1.77,98.975,1.983,79.86068,0.43,97.4,2670.71,10044.5,21742503,11318.6,-4.6
2019-01-22,1126.5,2.401,2.493,2.586,2.579,2.741,1.77,1.72,1.77,98.975,1.962,79.86068,0.43,97.4,2632.9,10044.5,21742503,11318.6,-4.6
2019-01-23,1130.2,2.41,2.513,2.591,2.584,2.75,1.78,1.72,1.77,98.975,1.959,79.86068,0.43,97.4,2638.7,10044.5,21742503,11318.6,-4.6
2019-01-24,1128.2,2.369,2.507,2.578,2.55,2.716,1.75,1.72,1.77,98.975,1.966,79.86068,0.43,97.4,2642.33,10044.5,21742503,11318.6,-4.6
2019-01-25,1128,2.383,2.509,2.596,2.598,2.759,1.76,1.72,1.77,98.975,1.971,79.86068,0.43,97.4,2664.76,10044.5,21742503,11318.6,-4.6
2019-01-26,1128,2.383,2.509,2.596,2.598,2.759,1.76,1.72,1.77,98.975,1.971,79.86068,0.43,97.4,2664.76,10044.5,21742503,11318.6,-4.6
2019-01-27,1128,2.383,2.512,2.596,2.596,2.755,1.76,1.72,1.77,98.975,1.971,79.86068,0.43,97.4,2664.76,10044.5,21742503,11318.6,-4.6
2019-01-28,1125.1,2.388,2.504,2.599,2.582,2.748,1.76,1.72,1.77,98.975,1.98,79.86068,0.43,97.4,2643.85,10044.5,21742503,11318.6,-4.6
2019-01-29,1116.9,2.423,2.515,2.591,2.545,2.71,1.74,1.72,1.77,98.975,1.986,79.86068,0.43,97.4,2640,10044.5,21742503,11318.6,-4.6
2019-01-30,1118.1,2.417,2.497,2.584,2.485,2.678,1.74,1.72,1.77,98.975,1.997,79.86068,0.43,97.4,2681.05,10044.5,21742503,11318.6,-4.6
2019-01-31,1117.2,2.397,2.46,2.552,2.44,2.633,1.81,1.75,1.76,98.724,1.967,79.87674,0.26,98.1,2704.1,10306.4,9354316,12011.3,-4.6
2019-02-01,1111.6,2.396,2.465,2.567,2.503,2.684,1.74,1.75,1.76,98.724,1.958,79.87674,0.26,98.1,2706.53,10306.4,9354316,12011.3,-4.6
2019-02-02,1111.6,2.396,2.465,2.567,2.503,2.684,1.74,1.75,1.76,98.724,1.958,79.87674,0.26,98.1,2706.53,10306.4,9354316,12011.3,-4.6
2019-02-03,1111.6,2.396,2.465,2.565,2.515,2.691,1.74,1.75,1.76,98.724,1.958,79.87674,0.26,98.1,2706.53,10306.4,9354316,12011.3,-4.6
2019-02-04,1111.6,2.391,2.478,2.567,2.537,2.725,1.74,1.75,1.76,98.724,1.958,79.87674,0.26,98.1,2724.87,10306.4,9354316,12011.3,-4.6
2019-02-05,1111.6,2.417,2.502,2.562,2.517,2.704,1.74,1.75,1.76,98.724,1.958,79.87674,0.26,98.1,2737.7,10306.4,9354316,12011.3,-4.6
2019-02-06,1111.6,2.417,2.502,2.557,2.508,2.7,1.74,1.75,1.76,98.724,1.958,79.87674,0.26,98.1,2731.61,10306.4,9354316,12011.3,-4.6
2019-02-07,1116.8,2.412,2.486,2.535,2.465,2.657,1.75,1.75,1.76,98.724,1.958,79.87674,0.26,98.1,2706.05,10306.4,9354316,12011.3,-4.6
2019-02-08,1123.4,2.422,2.496,2.535,2.445,2.634,1.75,1.75,1.76,98.724,1.935,79.87674,0.26,98.1,2707.88,10306.4,9354316,12011.3,-4.6
2019-02-09,1123.4,2.422,2.496,2.535,2.445,2.634,1.75,1.75,1.76,98.724,1.935,79.87674,0.26,98.1,2707.88,10306.4,9354316,12011.3,-4.6
2019-02-10,1123.4,2.422,2.499,2.535,2.444,2.634,1.75,1.75,1.76,98.724,1.935,79.87674,0.26,98.1,2707.88,10306.4,9354316,12011.3,-4.6
2019-02-11,1124.5,2.432,2.499,2.545,2.47,2.654,1.74,1.75,1.76,98.724,1.916,79.87674,0.26,98.1,2709.8,10306.4,9354316,12011.3,-4.6
2019-02-12,1124.5,2.435,2.51,2.545,2.493,2.686,1.75,1.75,1.76,98.724,1.933,79.87674,0.26,98.1,2744.73,10306.4,9354316,12011.3,-4.6
2019-02-13,1124.6,2.43,2.513,2.55,2.529,2.709,1.74,1.75,1.76,98.724,1.942,79.87674,0.26,98.1,2753.03,10306.4,9354316,12011.3,-4.6
2019-02-14,1121.7,2.43,2.507,2.532,2.473,2.655,1.76,1.75,1.76,98.724,1.938,79.87674,0.26,98.1,2745.73,10306.4,9354316,12011.3,-4.6
2019-02-15,1125,2.427,2.501,2.544,2.493,2.664,1.77,1.75,1.76,98.724,1.92,79.87674,0.26,98.1,2775.6,10306.4,9354316,12011.3,-4.6
2019-02-16,1125,2.427,2.501,2.544,2.493,2.664,1.77,1.75,1.76,98.724,1.92,79.87674,0.26,98.1,2775.6,10306.4,9354316,12011.3,-4.6
2019-02-17,1125,2.427,2.501,2.544,2.493,2.664,1.77,1.75,1.76,98.724,1.92,79.87674,0.26,98.1,2775.6,10306.4,9354316,12011.3,-4.6
2019-02-18,1127.7,2.429,2.504,2.545,2.5,2.673,1.78,1.75,1.76,98.724,1.949,79.87674,0.26,98.1,2775.6,10306.4,9354316,12011.3,-4.6
2019-02-19,1124.7,2.429,2.506,2.544,2.459,2.636,1.76,1.75,1.76,98.724,1.945,79.87674,0.26,98.1,2779.76,10306.4,9354316,12011.3,-4.6
2019-02-20,1127.5,2.446,2.51,2.539,2.471,2.648,1.75,1.75,1.76,98.724,1.948,79.87674,0.26,98.1,2784.7,10306.4,9354316,12011.3,-4.6
2019-02-21,1122.6,2.448,2.515,2.549,2.513,2.695,1.76,1.75,1.76,98.724,1.958,79.87674,0.26,98.1,2774.88,10306.4,9354316,12011.3,-4.6
2019-02-22,1124.4,2.45,2.512,2.544,2.471,2.654,1.76,1.75,1.76,98.724,1.961,79.87674,0.26,98.1,2792.67,10306.4,9354316,12011.3,-4.6
2019-02-23,1124.4,2.45,2.512,2.544,2.471,2.654,1.76,1.75,1.76,98.724,1.961,79.87674,0.26,98.1,2792.67,10306.4,9354316,12011.3,-4.6
2019-02-24,1124.4,2.45,2.512,2.544,2.485,2.666,1.76,1.75,1.76,98.724,1.961,79.87674,0.26,98.1,2792.67,10306.4,9354316,12011.3,-4.6
2019-02-25,1125.7,2.45,2.514,2.554,2.481,2.668,1.77,1.75,1.76,98.724,1.966,79.87674,0.26,98.1,2796.11,10306.4,9354316,12011.3,-4.6
2019-02-26,1120.8,2.458,2.52,2.538,2.447,2.638,1.76,1.75,1.76,98.724,1.961,79.87674,0.26,98.1,2793.9,10306.4,9354316,12011.3,-4.6
2019-02-27,1118.3,2.451,2.515,2.547,2.482,2.686,1.77,1.75,1.76,98.724,1.954,79.87674,0.26,98.1,2792.38,10306.4,9354316,12011.3,-4.6
2019-02-28,1117.8,2.44,2.505,2.542,2.516,2.717,1.8,1.76,1.76,99.876,1.957,79.82384,0.12,100.2,2784.49,10397.5,7769343,11705.8,-4.6
2019-03-01,1117.8,2.435,2.509,2.554,2.561,2.759,1.8,1.76,1.76,99.876,1.957,79.82384,0.12,100.2,2803.69,10397.5,7769343,11705.8,-4.6
2019-03-02,1117.8,2.435,2.509,2.554,2.561,2.759,1.8,1.76,1.76,99.876,1.957,79.82384,0.12,100.2,2803.69,10397.5,7769343,11705.8,-4.6
2019-03-03,1117.8,2.44,2.514,2.552,2.57,2.766,1.8,1.76,1.76,99.876,1.957,79.82384,0.12,100.2,2803.69,10397.5,7769343,11705.8,-4.6
2019-03-04,1119.9,2.432,2.504,2.541,2.529,2.724,1.76,1.76,1.76,99.876,1.987,79.82384,0.12,100.2,2792.81,10397.5,7769343,11705.8,-4.6
2019-03-05,1125,2.465,2.532,2.546,2.529,2.719,1.77,1.76,1.76,99.876,1.986,79.82384,0.12,100.2,2789.65,10397.5,7769343,11705.8,-4.6
2019-03-06,1125.8,2.465,2.53,2.538,2.499,2.693,1.75,1.76,1.76,99.876,1.976,79.82384,0.12,100.2,2771.45,10397.5,7769343,11705.8,-4.6
2019-03-07,1127.8,2.46,2.527,2.527,2.442,2.641,1.76,1.76,1.76,99.876,1.961,79.82384,0.12,100.2,2748.93,10397.5,7769343,11705.8,-4.6
2019-03-08,1128.3,2.454,2.524,2.524,2.432,2.63,1.78,1.76,1.76,99.876,1.942,79.82384,0.12,100.2,2743.07,10397.5,7769343,11705.8,-4.6
2019-03-09,1128.3,2.454,2.524,2.524,2.432,2.63,1.78,1.76,1.76,99.876,1.942,79.82384,0.12,100.2,2743.07,10397.5,7769343,11705.8,-4.6
2019-03-10,1128.3,2.453,2.521,2.524,2.43,2.63,1.78,1.76,1.76,99.876,1.942,79.82384,0.12,100.2,2743.07,10397.5,7769343,11705.8,-4.6
2019-03-11,1134,2.444,2.526,2.532,2.444,2.641,1.77,1.76,1.76,99.876,1.947,79.82384,0.12,100.2,2783.3,10397.5,7769343,11705.8,-4.6
2019-03-12,1134.5,2.46,2.532,2.524,2.405,2.6,1.76,1.76,1.76,99.876,1.949,79.82384,0.12,100.2,2791.52,10397.5,7769343,11705.8,-4.6
2019-03-13,1128.7,2.452,2.525,2.519,2.432,2.625,1.78,1.76,1.76,99.876,1.933,79.82384,0.12,100.2,2810.92,10397.5,7769343,11705.8,-4.6
2019-03-14,1131.5,2.452,2.522,2.519,2.43,2.63,1.75,1.76,1.76,99.876,1.931,79.82384,0.12,100.2,2808.48,10397.5,7769343,11705.8,-4.6
2019-03-15,1132.7,2.452,2.516,2.518,2.397,2.591,1.73,1.76,1.76,99.876,1.944,79.82384,0.12,100.2,2822.48,10397.5,7769343,11705.8,-4.6
2019-03-16,1132.7,2.452,2.516,2.518,2.397,2.591,1.73,1.76,1.76,99.876,1.944,79.82384,0.12,100.2,2822.48,10397.5,7769343,11705.8,-4.6
2019-03-17,1132.7,2.442,2.509,2.516,2.4,2.594,1.73,1.76,1.76,99.876,1.944,79.82384,0.12,100.2,2822.48,10397.5,7769343,11705.8,-4.6
2019-03-18,1136.1,2.446,2.511,2.516,2.415,2.605,1.76,1.76,1.76,99.876,1.95,79.82384,0.12,100.2,2832.94,10397.5,7769343,11705.8,-4.6
2019-03-19,1133.7,2.47,2.514,2.502,2.429,2.618,1.74,1.76,1.76,99.876,1.943,79.82384,0.12,100.2,2832.57,10397.5,7769343,11705.8,-4.6
2019-03-20,1130.9,2.473,2.488,2.471,2.326,2.525,1.74,1.76,1.76,99.876,1.947,79.82384,0.12,100.2,2824.23,10397.5,7769343,11705.8,-4.6
2019-03-21,1130.4,2.473,2.491,2.481,2.341,2.539,1.74,1.76,1.76,99.876,1.91,79.82384,0.12,100.2,2854.88,10397.5,7769343,11705.8,-4.6
2019-03-22,1125.8,2.462,2.475,2.457,2.24,2.437,1.75,1.76,1.76,99.876,1.908,79.82384,0.12,100.2,2800.71,10397.5,7769343,11705.8,-4.6
2019-03-23,1125.8,2.462,2.475,2.457,2.24,2.437,1.75,1.76,1.76,99.876,1.908,79.82384,0.12,100.2,2800.71,10397.5,7769343,11705.8,-4.6
2019-03-24,1125.8,2.453,2.474,2.447,2.25,2.451,1.75,1.76,1.76,99.876,1.908,79.82384,0.12,100.2,2800.71,10397.5,7769343,11705.8,-4.6
2019-03-25,1129.8,2.454,2.467,2.428,2.187,2.405,1.75,1.76,1.76,99.876,1.87,79.82384,0.12,100.2,2798.36,10397.5,7769343,11705.8,-4.6
2019-03-26,1134.9,2.47,2.48,2.428,2.208,2.425,1.77,1.76,1.76,99.876,1.87,79.82384,0.12,100.2,2818.46,10397.5,7769343,11705.8,-4.6
2019-03-27,1132.1,2.442,2.46,2.396,2.17,2.381,1.74,1.76,1.76,99.876,1.825,79.82384,0.12,100.2,2805.37,10397.5,7769343,11705.8,-4.6
2019-03-28,1134.7,2.437,2.441,2.396,2.209,2.391,1.76,1.76,1.76,99.876,1.789,79.82384,0.12,100.2,2815.44,10397.5,7769343,11705.8,-4.6
2019-03-29,1137.8,2.4,2.441,2.401,2.236,2.407,1.81,1.76,1.76,99.876,1.798,79.82384,0.12,100.2,2834.4,10397.5,7769343,11705.8,-4.6
2019-03-30,1137.8,2.4,2.441,2.401,2.236,2.407,1.81,1.76,1.76,99.876,1.798,79.82384,0.12,100.2,2834.4,10397.5,7769343,11705.8,-4.6
2019-03-31,1137.8,2.401,2.435,2.398,2.26,2.428,1.81,1.76,1.76,99.74,1.798,79.74034,0.11,100.4,2834.4,10485.2,16252241,13034.1,-4.6
2019-04-01,1136.1,2.392,2.443,2.416,2.325,2.503,1.75,1.76,1.76,99.74,1.83,79.74034,0.11,100.4,2867.19,10485.2,16252241,13034.1,-4.6
2019-04-02,1132.7,2.434,2.452,2.406,2.283,2.472,1.75,1.76,1.76,99.74,1.814,79.74034,0.11,100.4,2867.24,10485.2,16252241,13034.1,-4.6
2019-04-03,1135.8,2.437,2.454,2.413,2.33,2.528,1.7,1.76,1.76,99.74,1.835,79.74034,0.11,100.4,2873.4,10485.2,16252241,13034.1,-4.6
2019-04-04,1134.9,2.434,2.454,2.411,2.318,2.513,1.72,1.76,1.76,99.74,1.835,79.74034,0.11,100.4,2879.39,10485.2,16252241,13034.1,-4.6
2019-04-05,1135.5,2.434,2.459,2.426,2.309,2.499,1.75,1.76,1.76,99.74,1.851,79.74034,0.11,100.4,2892.74,10485.2,16252241,13034.1,-4.6
2019-04-06,1135.5,2.434,2.459,2.426,2.309,2.499,1.75,1.76,1.76,99.74,1.851,79.74034,0.11,100.4,2892.74,10485.2,16252241,13034.1,-4.6
2019-04-07,1135.5,2.43,2.459,2.426,2.315,2.503,1.75,1.76,1.76,99.74,1.851,79.74034,0.11,100.4,2892.74,10485.2,16252241,13034.1,-4.6
2019-04-08,1136.4,2.429,2.464,2.429,2.326,2.52,1.76,1.76,1.76,99.74,1.832,79.74034,0.11,100.4,2895.77,10485.2,16252241,13034.1,-4.6
2019-04-09,1141.4,2.429,2.465,2.423,2.307,2.502,1.77,1.76,1.76,99.74,1.831,79.74034,0.11,100.4,2878.2,10485.2,16252241,13034.1,-4.6
2019-04-10,1142.8,2.427,2.462,2.413,2.27,2.465,1.75,1.76,1.76,99.74,1.831,79.74034,0.11,100.4,2888.21,10485.2,16252241,13034.1,-4.6
2019-04-11,1141.2,2.429,2.459,2.42,2.314,2.499,1.78,1.76,1.76,99.74,1.832,79.74034,0.11,100.4,2888.32,10485.2,16252241,13034.1,-4.6
2019-04-12,1139.2,2.441,2.464,2.436,2.377,2.562,1.76,1.76,1.76,99.74,1.841,79.74034,0.11,100.4,2907.41,10485.2,16252241,13034.1,-4.6
2019-04-13,1139.2,2.441,2.464,2.436,2.377,2.562,1.76,1.76,1.76,99.74,1.841,79.74034,0.11,100.4,2907.41,10485.2,16252241,13034.1,-4.6
2019-04-14,1139.2,2.432,2.457,2.433,2.373,2.556,1.76,1.76,1.76,99.74,1.841,79.74034,0.11,100.4,2907.41,10485.2,16252241,13034.1,-4.6
2019-04-15,1140.5,2.423,2.446,2.436,2.372,2.556,1.77,1.76,1.76,99.74,1.877,79.74034,0.11,100.4,2905.58,10485.2,16252241,13034.1,-4.6
2019-04-16,1133.9,2.442,2.465,2.446,2.406,2.592,1.76,1.76,1.76,99.74,1.88,79.74034,0.11,100.4,2907.06,10485.2,16252241,13034.1,-4.6
2019-04-17,1135.7,2.439,2.467,2.446,2.404,2.594,1.73,1.76,1.76,99.74,1.895,79.74034,0.11,100.4,2900.45,10485.2,16252241,13034.1,-4.6
2019-04-18,1136.1,2.429,2.464,2.443,2.369,2.56,1.72,1.76,1.76,99.74,1.853,79.74034,0.11,100.4,2905.03,10485.2,16252241,13034.1,-4.6
2019-04-19,1136.2,2.429,2.464,2.443,2.369,2.56,1.75,1.76,1.76,99.74,1.866,79.74034,0.11,100.4,2905.03,10485.2,16252241,13034.1,-4.6
2019-04-20,1136.2,2.429,2.464,2.443,2.369,2.56,1.75,1.76,1.76,99.74,1.866,79.74034,0.11,100.4,2905.03,10485.2,16252241,13034.1,-4.6
2019-04-21,1136.2,2.427,2.461,2.435,2.366,2.56,1.75,1.76,1.76,99.74,1.866,79.74034,0.11,100.4,2905.03,10485.2,16252241,13034.1,-4.6
2019-04-22,1137.1,2.441,2.467,2.453,2.385,2.587,1.74,1.76,1.76,99.74,1.89,79.74034,0.11,100.4,2907.97,10485.2,16252241,13034.1,-4.6
2019-04-23,1140.8,2.45,2.462,2.437,2.361,2.569,1.75,1.76,1.76,99.74,1.883,79.74034,0.11,100.4,2933.68,10485.2,16252241,13034.1,-4.6
2019-04-24,1141.1,2.434,2.447,2.425,2.312,2.518,1.73,1.76,1.76,99.74,1.868,79.74034,0.11,100.4,2927.25,10485.2,16252241,13034.1,-4.6
2019-04-25,1146.9,2.429,2.457,2.427,2.33,2.534,1.73,1.76,1.76,99.74,1.835,79.74034,0.11,100.4,2926.17,10485.2,16252241,13034.1,-4.6
2019-04-26,1158.7,2.423,2.454,2.411,2.29,2.5,1.73,1.76,1.76,99.74,1.828,79.74034,0.11,100.4,2939.88,10485.2,16252241,13034.1,-4.6
2019-04-27,1158.7,2.423,2.454,2.411,2.29,2.5,1.73,1.76,1.76,99.74,1.828,79.74034,0.11,100.4,2939.88,10485.2,16252241,13034.1,-4.6
2019-04-28,1158.7,2.423,2.454,2.411,2.29,2.5,1.73,1.76,1.76,99.74,1.828,79.74034,0.11,100.4,2939.88,10485.2,16252241,13034.1,-4.6
2019-04-29,1159.7,2.423,2.456,2.411,2.312,2.527,1.73,1.76,1.76,99.74,1.821,79.74034,0.11,100.4,2943.03,10485.2,16252241,13034.1,-4.6
2019-04-30,1158.2,2.432,2.452,2.382,2.278,2.504,1.79,1.75,1.75,99.498,1.806,79.62967,0.07,102.2,2945.83,10266,12669551,12835.8,-4.6
2019-05-01,1158.2,2.427,2.436,2.382,2.303,2.502,1.79,1.75,1.75,99.498,1.806,79.62967,0.07,102.2,2923.73,10266,12669551,12835.8,-4.6
2019-05-02,1163.8,2.437,2.459,2.403,2.347,2.545,1.75,1.75,1.75,99.498,1.843,79.62967,0.07,102.2,2917.52,10266,12669551,12835.8,-4.6
2019-05-03,1163.9,2.431,2.456,2.405,2.327,2.53,1.74,1.75,1.75,99.498,1.854,79.62967,0.07,102.2,2945.64,10266,12669551,12835.8,-4.6
2019-05-04,1163.9,2.431,2.456,2.405,2.327,2.53,1.74,1.75,1.75,99.498,1.854,79.62967,0.07,102.2,2945.64,10266,12669551,12835.8,-4.6
2019-05-05,1163.9,2.427,2.456,2.408,2.327,2.53,1.74,1.75,1.75,99.498,1.854,79.62967,0.07,102.2,2945.64,10266,12669551,12835.8,-4.6
2019-05-06,1163.9,2.426,2.451,2.389,2.293,2.5,1.74,1.75,1.75,99.498,1.854,79.62967,0.07,102.2,2932.47,10266,12669551,12835.8,-4.6
2019-05-07,1169.4,2.432,2.444,2.371,2.253,2.448,1.73,1.75,1.75,99.498,1.838,79.62967,0.07,102.2,2884.05,10266,12669551,12835.8,-4.6
2019-05-08,1169.8,2.434,2.449,2.376,2.288,2.485,1.73,1.75,1.75,99.498,1.835,79.62967,0.07,102.2,2879.42,10266,12669551,12835.8,-4.6
2019-05-09,1169.9,2.434,2.449,2.368,2.253,2.453,1.73,1.75,1.75,99.498,1.824,79.62967,0.07,102.2,2870.72,10266,12669551,12835.8,-4.6
2019-05-10,1175.8,2.429,2.443,2.362,2.268,2.473,1.74,1.75,1.75,99.498,1.84,79.62967,0.07,102.2,2881.4,10266,12669551,12835.8,-4.6
2019-05-11,1175.8,2.429,2.443,2.362,2.268,2.473,1.74,1.75,1.75,99.498,1.84,79.62967,0.07,102.2,2881.4,10266,12669551,12835.8,-4.6
2019-05-12,1175.8,2.424,2.442,2.367,2.225,2.435,1.74,1.75,1.75,99.498,1.84,79.62967,0.07,102.2,2881.4,10266,12669551,12835.8,-4.6
2019-05-13,1178.1,2.413,2.428,2.328,2.185,2.403,1.75,1.75,1.75,99.498,1.841,79.62967,0.07,102.2,2811.87,10266,12669551,12835.8,-4.6
2019-05-14,1183.1,2.416,2.431,2.328,2.191,2.414,1.73,1.75,1.75,99.498,1.835,79.62967,0.07,102.2,2834.41,10266,12669551,12835.8,-4.6
2019-05-15,1187,2.409,2.423,2.312,2.151,2.377,1.76,1.75,1.75,99.498,1.831,79.62967,0.07,102.2,2850.96,10266,12669551,12835.8,-4.6
2019-05-16,1189.4,2.401,2.423,2.335,2.171,2.394,1.75,1.75,1.75,99.498,1.792,79.62967,0.07,102.2,2876.32,10266,12669551,12835.8,-4.6
2019-05-17,1189.8,2.393,2.422,2.338,2.176,2.393,1.74,1.75,1.75,99.498,1.788,79.62967,0.07,102.2,2859.53,10266,12669551,12835.8,-4.6
2019-05-18,1189.8,2.393,2.422,2.338,2.176,2.393,1.74,1.75,1.75,99.498,1.788,79.62967,0.07,102.2,2859.53,10266,12669551,12835.8,-4.6
2019-05-19,1189.8,2.386,2.422,2.335,2.188,2.401,1.74,1.75,1.75,99.498,1.788,79.62967,0.07,102.2,2859.53,10266,12669551,12835.8,-4.6
2019-05-20,1192.7,2.382,2.412,2.345,2.206,2.419,1.76,1.75,1.75,99.498,1.803,79.62967,0.07,102.2,2840.23,10266,12669551,12835.8,-4.6
2019-05-21,1192.9,2.393,2.418,2.372,2.228,2.428,1.73,1.75,1.75,99.498,1.786,79.62967,0.07,102.2,2864.36,10266,12669551,12835.8,-4.6
2019-05-22,1193.3,2.378,2.407,2.361,2.179,2.38,1.73,1.75,1.75,99.498,1.787,79.62967,0.07,102.2,2856.27,10266,12669551,12835.8,-4.6
2019-05-23,1194.6,2.365,2.394,2.317,2.118,2.322,1.74,1.75,1.75,99.498,1.767,79.62967,0.07,102.2,2822.24,10266,12669551,12835.8,-4.6
2019-05-24,1191.2,2.354,2.386,2.332,2.122,2.324,1.73,1.75,1.75,99.498,1.757,79.62967,0.07,102.2,2826.06,10266,12669551,12835.8,-4.6
2019-05-25,1191.2,2.354,2.386,2.332,2.122,2.324,1.73,1.75,1.75,99.498,1.757,79.62967,0.07,102.2,2826.06,10266,12669551,12835.8,-4.6
2019-05-26,1191.2,2.354,2.386,2.332,2.122,2.324,1.73,1.75,1.75,99.498,1.757,79.62967,0.07,102.2,2826.06,10266,12669551,12835.8,-4.6
